InChIKey,SMILES,Corrosion_Eye_target
WGFCNCNTGOFBBF-UHFFFAOYSA-N,Brc1cnccn1,1
AUQBBDWDLJSKMI-UHFFFAOYSA-N,O=[N+]([O-])c1cc(F)cc(F)c1,1
XEEGWTLAFIZLSF-UHFFFAOYSA-N,N#Cc1ccc2c(c1)COC2=O,1
NBYLBWHHTUWMER-UHFFFAOYSA-N,Cc1ccc2cccc(O)c2n1,1
APLVPBUBDFWWAD-UHFFFAOYSA-N,Cc1cc(=O)[nH]c2ccccc12,1
USSQQASIZNTRAJ-UHFFFAOYSA-N,Cc1ccc2cc(O)ccc2n1,1
QYFYIOWLBSPSDM-UHFFFAOYSA-N,Nc1ccc2c(O)cccc2c1,1
QMVCLSHKMIGEFN-UHFFFAOYSA-N,NNc1ccc2ccccc2n1,1
MPAIWVOBMLSHQA-UHFFFAOYSA-N,N#Cc1c(O)ccc(O)c1C#N,1
DUHQIGLHYXLKAE-UHFFFAOYSA-N,CC(C)(CC(=O)O)CC(=O)O,1
MCRZWYDXIGCFKO-UHFFFAOYSA-N,CCCCC(C(=O)O)C(=O)O,1
SYEOWUNSTUDKGM-UHFFFAOYSA-N,CC(CCC(=O)O)CC(=O)O,1
ZUVBIBLYOCVYJU-UHFFFAOYSA-N,Oc1ccc2cccc(O)c2c1,1
MNZMMCVIXORAQL-UHFFFAOYSA-N,Oc1ccc2cc(O)ccc2c1,1
JFGWPXKGINUNDH-UHFFFAOYSA-N,COC(=O)C#Cc1ccccc1,1
XCTQPMCULSZKLT-UHFFFAOYSA-N,N#CCC(=O)Nc1ccccc1,1
JKRDADVRIYVCCY-UHFFFAOYSA-N,CCCCCCC(O)C(=O)O,1
VCFXBAPEXBTNEA-UHFFFAOYSA-N,O=c1cc(CCl)[nH]c(=O)[nH]1,1
IXQPRETWBGVNPJ-UHFFFAOYSA-N,Cc1n[nH]cc1Br,1
AJKDUJRRWLQXHM-UHFFFAOYSA-N,BrC1C=CCCC1,1
TXPKUUXHNFRBPS-UHFFFAOYSA-N,O=C(O)CCNCCC(=O)O,1
ROGHUJUFCRFUSO-UHFFFAOYSA-N,O=C(O)c1cccc2[nH]ccc12,1
KMAKOBLIOCQGJP-UHFFFAOYSA-N,O=C(O)c1c[nH]c2ccccc12,1
IENZCGNHSIMFJE-UHFFFAOYSA-N,O=C(O)c1ccc2[nH]ccc2c1,1
XXLKCUTUGWSJJO-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C#N,1
LLSKXGRDUPMXLC-UHFFFAOYSA-N,c1ccc(N2CCCCC2)cc1,1
UTBULQCHEUWJNV-UHFFFAOYSA-N,c1ccc(C2CCNCC2)cc1,1
NZYBILDYPCVNMU-UHFFFAOYSA-N,c1ccc(C2CCCNC2)cc1,1
OSJUNMSWBBOTQU-UHFFFAOYSA-N,Cn1cnc([N+](=O)[O-])c1Cl,1
NWWWGAKVHCSAEU-UHFFFAOYSA-N,N#CCCCCBr,1
GQHWSLKNULCZGI-UHFFFAOYSA-N,FC(F)(F)Oc1ccccc1,1
BHXVYTQDWMQVBI-UHFFFAOYSA-N,O=C(O)c1n[nH]c2ccccc12,1
RURHILYUWQEGOS-UHFFFAOYSA-N,Cc1ccc(C=CC(=O)O)cc1,1
JZINNAKNHHQBOS-UHFFFAOYSA-N,Cc1cccc(C=CC(=O)O)c1,1
RSWBWHPZXKLUEX-UHFFFAOYSA-N,Cc1ccccc1C=CC(=O)O,1
XNCRUNXWPDJHGV-UHFFFAOYSA-N,CC(=Cc1ccccc1)C(=O)O,1
NDQXKKFRNOPRDW-UHFFFAOYSA-N,CCOC(C)(OCC)OCC,1
FZSPYHREEHYLCB-UHFFFAOYSA-N,Cc1cc(C)cc(C(C)(C)C)c1,1
WJYMPXJVHNDZHD-UHFFFAOYSA-N,CCc1cc(CC)cc(CC)c1,1
BTLKROSJMNFSQZ-UHFFFAOYSA-N,Cc1cc(Cl)nc(Cl)n1,1
ISIQAMHROGZHOV-UHFFFAOYSA-N,Nc1c(Cl)cncc1Cl,1
MJVZSRZTBDMYLX-UHFFFAOYSA-N,Nc1ccc(Cl)nc1Cl,1
TUCRZHGAIRVWTI-UHFFFAOYSA-N,Brc1cccs1,1
HJBLUNHMOKFZQX-UHFFFAOYSA-N,O=c1c2ccccc2nnn1O,1
PQXPAFTXDVNANI-UHFFFAOYSA-N,[N-]=[N+]=Nc1ccc(C(=O)O)cc1,1
ZFECCYLNALETDE-UHFFFAOYSA-N,CC(O)CN(CCO)CCO,1
HKJNHYJTVPWVGV-UHFFFAOYSA-N,CCN(CC)c1ccc(C)cc1,1
YQYUUNRAPYPAPC-UHFFFAOYSA-N,CCN(CC)c1ccccc1C,1
BGVGHYOIWIALFF-UHFFFAOYSA-N,Fc1ccccc1C(F)(F)F,1
GBOWGKOVMBDPJF-UHFFFAOYSA-N,Fc1cccc(C(F)(F)F)c1,1
UNNNAIWPDLRVRN-UHFFFAOYSA-N,Fc1ccc(C(F)(F)F)cc1,1
CHZPJUSFUDUEMZ-UHFFFAOYSA-N,CC(=O)c1cccc(C(=O)O)c1,1
QDAWXRKTSATEOP-UHFFFAOYSA-N,CC(=O)c1ccccc1C(=O)O,1
ZBOUXALQDLLARY-UHFFFAOYSA-N,Cc1cc(C=O)c(O)c(C=O)c1,1
LDYGRLNSOKABMM-UHFFFAOYSA-N,Cc1ccc(CCC(=O)O)cc1,1
CKMXAIVXVKGGFM-UHFFFAOYSA-N,CC(C)c1ccc(C(=O)O)cc1,1
RCJRILMVFLGCJY-UHFFFAOYSA-N,c1ccc(C2CCOCO2)cc1,1
QJWQYVJVCXMTJP-UHFFFAOYSA-N,c1cc(N2CCOCC2)ccn1,1
LFJJGHGXHXXDFT-UHFFFAOYSA-N,O=C1OCCC1Br,1
SPSWJTZNOXMMMV-UHFFFAOYSA-N,Nc1c(F)c(F)cc(F)c1F,1
BEECAQIHCYTZHC-UHFFFAOYSA-N,Nc1cc(F)c(F)c(F)c1F,1
CYMRPDYINXWJFU-UHFFFAOYSA-N,NC(=O)c1ccccc1C(=O)O,1
NEGFNJRAUMCZMY-UHFFFAOYSA-N,CN(C)c1cccc(C(=O)O)c1,1
YEPWCJHMSVABPQ-UHFFFAOYSA-N,COC(=O)c1ccc(C)c(N)c1,1
IUDKTVXSXWAKJO-UHFFFAOYSA-N,CCOC(=O)Cc1ccccn1,1
RPJUVNYXHUCRMG-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(N)c1,1
PBYIIRLNRCVTMQ-UHFFFAOYSA-N,Oc1c(F)c(F)cc(F)c1F,1
IHMGDCCTWRRUDX-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1C=NO,1
ISMMYAZSUSYVQG-UHFFFAOYSA-N,O=C(O)C=Cc1ccc(F)cc1,1
LWRSYTXEQUUTKW-UHFFFAOYSA-N,COc1ccc(C=O)c(OC)c1,1
MWSMNBYIEBRXAL-UHFFFAOYSA-N,CCOC(=O)c1cccc(O)c1,1
SHSGDXCJYVZFTP-UHFFFAOYSA-N,CCOc1ccc(C(=O)O)cc1,1
UITFCFWKYAOJEJ-UHFFFAOYSA-N,COC(=O)c1ccc(C)cc1O,1
JQYUQKRFSSSGJM-UHFFFAOYSA-N,COC(=O)c1cc(C)ccc1O,1
VFZRZRDOXPRTSC-UHFFFAOYSA-N,COc1cc(C=O)cc(OC)c1,1
XDZMPRGFOOFSBL-UHFFFAOYSA-N,CCOc1ccccc1C(=O)O,1
JACRWUWPXAESPB-UHFFFAOYSA-N,O=C(O)C(CO)c1ccccc1,1
CJDICMLSLYHRPT-UHFFFAOYSA-N,CN(C)c1cccc([N+](=O)[O-])c1,1
PGUKYDVWVXRPKK-UHFFFAOYSA-N,COc1ccc(NC(N)=O)cc1,1
MBGGFXOXUIDRJD-UHFFFAOYSA-N,CCCCOc1ccc(O)cc1,1
NSFJAFZHYOAMHL-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(B(O)O)cc1,1
MJIVRKPEXXHNJT-UHFFFAOYSA-N,O=C(O)c1ccnc(C(=O)O)c1,1
MPFLRYZEEAQMLQ-UHFFFAOYSA-N,O=C(O)c1cncc(C(=O)O)c1,1
AUBBVPIQUDFRQI-UHFFFAOYSA-N,O=Cc1ccc([N+](=O)[O-])c(O)c1,1
YTHJCZRFJGXPTL-UHFFFAOYSA-N,O=Cc1ccc(O)c([N+](=O)[O-])c1,1
LVPMIMZXDYBCDF-UHFFFAOYSA-N,O=C(O)c1ccc(C(=O)O)nc1,1
LJCWONGJFPCTTL-UHFFFAOYSA-N,NC(C(=O)O)c1ccc(O)cc1,1
KJRCHILWKQLEBC-UHFFFAOYSA-N,Cc1cc(C)c(O)c([N+](=O)[O-])c1,1
WRUZLCLJULHLEY-UHFFFAOYSA-N,O=C(O)CNc1ccc(O)cc1,1
IZSBSZYFPYIJDI-UHFFFAOYSA-N,CCOC(=O)c1[nH]c(C)cc1C,1
KFCMMJDSUVSXAJ-UHFFFAOYSA-N,N#CCCN(CCO)CCC#N,1
AYEQJLOHMLYKAV-UHFFFAOYSA-N,CC(=O)Nc1ccc(S)cc1,1
SZKKNEOUHLFYNA-UHFFFAOYSA-N,CCCCCCCCCCC#N,1
QTKPMCIBUROOGY-UHFFFAOYSA-N,C=C(C)C(=O)OCC(F)(F)F,1
IIFCLXHRIYTHPV-UHFFFAOYSA-N,COC(=O)c1ccc(O)cc1O,1
XLEYFDVVXLMULC-UHFFFAOYSA-N,CC(=O)c1c(O)cc(O)cc1O,1
OLBNOBQOQZRLMP-UHFFFAOYSA-N,COC1=CC(=O)C=C(OC)C1=O,1
RNVFYQUEEMZKLR-UHFFFAOYSA-N,COC(=O)c1cc(O)cc(O)c1,1
CUFLZUDASVUNOE-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(O)c1,1
IZZIWIAOVZOBLF-UHFFFAOYSA-N,COc1ccc(O)c(C(=O)O)c1,1
PKGWLCZTTHWKIZ-UHFFFAOYSA-N,O=C(O)COc1ccc(O)cc1,1
QEHVRGACCVLLNN-UHFFFAOYSA-N,COc1ccc([N+](=O)[O-])c(N)c1,1
ZMKXWDPUXLPHCA-UHFFFAOYSA-N,O=C(O)CCc1ccc(F)cc1,1
KUMMBDBTERQYCG-UHFFFAOYSA-N,Cc1cc(CO)c(O)c(CO)c1,1
UJTPZISIAWDGFF-UHFFFAOYSA-N,C=CS(=O)(=O)c1ccccc1,1
KWHCPERWLHBLOT-UHFFFAOYSA-N,CSc1ccc(C(=O)O)cc1,1
MOTOSAGBNXXRRE-UHFFFAOYSA-N,O=C(O)CSc1ccccc1,1
OIWOHHBRDFKZNC-UHFFFAOYSA-N,C=C(C)C(=O)OC1CCCCC1,1
FUSFWUFSEJXMRQ-UHFFFAOYSA-N,COC(CBr)OC,1
IZLVFLOBTPURLP-UHFFFAOYSA-N,COc1cc([N+](=O)[O-])ccc1O,1
YBUGOACXDPDUIR-UHFFFAOYSA-N,COc1ccc(O)c([N+](=O)[O-])c1,1
BDQNKCYCTYYMAA-UHFFFAOYSA-N,O=C=Nc1cccc2ccccc12,1
UUCLVSDUMKMBSM-UHFFFAOYSA-N,c1ccc(Cc2cccnc2)cc1,1
DBOLXXRVIFGDTI-UHFFFAOYSA-N,c1ccc(Cc2ccncc2)cc1,1
DRRYZHHKWSHHFT-UHFFFAOYSA-N,Nc1nc2c(s1)CC(N)CC2,1
KNVQTRVKSOEHPU-UHFFFAOYSA-N,CC(=O)Nc1ccccc1Cl,1
MZZVFXMTZTVUFO-UHFFFAOYSA-N,S=C=Nc1ccc(Cl)cc1,1
DFSFLZCLKYZYRD-UHFFFAOYSA-N,CCOc1c(OCC)c(=O)c1=O,1
ILUAAIDVFMVTAU-UHFFFAOYSA-N,O=C(O)C1CC=CCC1C(=O)O,1
QCNUKEGGHOLBES-UHFFFAOYSA-N,CCCC1CCC(C(=O)O)CC1,1
UVZMNGNFERVGRC-UHFFFAOYSA-N,O=C(O)CCCC1CCCCC1,1
CPVUNKGURQKKKX-UHFFFAOYSA-N,CCCCCCC=CCC(=O)O,1
ZDWYFWIBTZJGOR-UHFFFAOYSA-N,C[Si](C)(C)C#C[Si](C)(C)C,1
LEBWXJZAWTVKFL-UHFFFAOYSA-N,Cc1ccc(Cl)c(C(=O)O)c1,1
XXFKOBGFMUIWDH-UHFFFAOYSA-N,Cc1cc(Cl)ccc1C(=O)O,1
MRUKIIWRMSYKML-UHFFFAOYSA-N,Cc1cc(C(=O)O)ccc1Cl,1
LWOKLXMNGXXORN-UHFFFAOYSA-N,Cc1cccc(C(=O)O)c1Cl,1
PKBGHORNUFQAAW-UHFFFAOYSA-N,NNC(=O)c1ccc(Cl)cc1,1
KPPNLSKVTKSSTG-UHFFFAOYSA-N,NNC(=O)c1ccccc1Cl,1
SOZGHDCEWOLLHV-UHFFFAOYSA-N,N#Cc1ccccc1C(F)(F)F,1
HMMPCBAWTWYFLR-UHFFFAOYSA-N,c1ccc(Nc2ccccn2)nc1,1
ABOYDMHGKWRPFD-UHFFFAOYSA-N,NS(=O)(=O)Cc1ccccc1,1
XJEVFFNOMKXBLU-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(N)cc1,1
LBTPIFQNEKOAIM-UHFFFAOYSA-N,CS(=O)(=O)Nc1ccccc1,1
TUTWLYPCGCUWQI-UHFFFAOYSA-N,CCCCCCCCCC(N)=O,1
NNHMQZBVJPQCAK-UHFFFAOYSA-N,NC(=O)c1cc(Cl)ccc1O,1
NSMZCUAVEOTJDS-UHFFFAOYSA-N,Cc1cc(Cl)ccc1[N+](=O)[O-],1
IFXKXCLVKQVVDI-UHFFFAOYSA-N,Nc1ccc(Cl)cc1C(=O)O,1
SZCPTRGBOVXVCA-UHFFFAOYSA-N,Nc1cccc(Cl)c1C(=O)O,1
LWUAMROXVQLJKA-UHFFFAOYSA-N,Nc1c(Cl)cccc1C(=O)O,1
KUWBYWUSERRVQP-UHFFFAOYSA-N,N#Cc1ccc(Cl)c(Cl)c1,1
DHYHYLGCQVVLOQ-UHFFFAOYSA-N,Nc1cccc(Br)c1,1
ZLVLNNCBGQYRAB-UHFFFAOYSA-N,O=C1OC(=O)C(F)(F)C1(F)F,1
YCGAZNXXGKTASZ-UHFFFAOYSA-N,O=C(O)c1ccc(C(=O)O)s1,1
QSAWQNUELGIYBC-UHFFFAOYSA-N,O=C(O)C1CCCCC1C(=O)O,1
XBZSBBLNHFMTEB-UHFFFAOYSA-N,O=C(O)C1CCCC(C(=O)O)C1,1
YMCDYRGMTRCAPZ-UHFFFAOYSA-N,CCOC(=O)C(C(C)=O)C(C)=O,1
JPVKCHIPRSQDKL-UHFFFAOYSA-N,Nc1cccc(S(N)(=O)=O)c1,1
ULPMPUPEFBDQQA-UHFFFAOYSA-N,Cc1cc(C)n(-c2ccccc2)n1,1
LWXFCZXRFBUOOR-UHFFFAOYSA-N,O=C(O)c1ccc(Cl)cc1O,1
NHQDETIJWKXCTC-UHFFFAOYSA-N,O=C(OO)c1cccc(Cl)c1,1
QGNLHMKIGMZKJX-UHFFFAOYSA-N,O=C(O)c1ccc(O)c(Cl)c1,1
KXJJSKYICDAICD-UHFFFAOYSA-N,OB(O)c1cccc2cccnc12,1
MNOJRWOWILAHAV-UHFFFAOYSA-N,Oc1cccc(Br)c1,1
WGOLHUGPTDEKCF-UHFFFAOYSA-N,Nc1ccc(Br)cn1,1
UNEPVPOHGXLUIR-UHFFFAOYSA-N,O=C(O)c1ccc([N+](=O)[O-])s1,1
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,O=C(O)c1ccc2ncccc2c1,1
XAAKCCMYRKZRAK-UHFFFAOYSA-N,O=C(O)c1nccc2ccccc12,1
SYUYTOYKQOAVDW-UHFFFAOYSA-N,O=Nc1ccc2ccccc2c1O,1
DIRCLGLKRZLKHG-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(O)cc1,1
OQXVXPBDSJQYRR-UHFFFAOYSA-N,COc1cccc2ccc(C)nc12,1
NWSIFTLPLKCTSX-UHFFFAOYSA-N,O=[N+]([O-])c1cc(Cl)ccc1O,1
ICCYFVWQNFMENX-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(Cl)c1O,1
TTWWZVGVBRPHLE-UHFFFAOYSA-N,ClC(Cl)=Nc1ccccc1,1
WDMCABATCGQAKK-UHFFFAOYSA-N,Nc1cc(F)c(F)cc1[N+](=O)[O-],1
NMTUHPSKJJYGML-UHFFFAOYSA-N,O=Cc1cccc(C(F)(F)F)c1,1
KZJRKRQSDZGHEC-UHFFFAOYSA-N,O=C(c1ccccc1)C(F)(F)F,1
PYGMPFQCCWBTJQ-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2cnccc12,1
ACJOYTKWHPEIHW-UHFFFAOYSA-N,CCOC(=O)C#Cc1ccccc1,1
WJTFHWXMITZNHS-UHFFFAOYSA-N,O=Cc1ccc(Br)o1,1
VTUDATOSQGYWML-UHFFFAOYSA-N,Oc1ncc(Br)cn1,1
IPWBFGUBXWMIPR-UHFFFAOYSA-N,Fc1ccccc1Br,1
IOQMWOBRUDNEOA-UHFFFAOYSA-N,N#Cc1c(F)c(F)cc(F)c1F,1
GLTGXIGJLCSEAM-UHFFFAOYSA-N,N#Cc1cc(F)c(F)c(F)c1F,1
IRYIYPWRXROPSX-UHFFFAOYSA-N,CC(C#N)c1cccc(C(=O)O)c1,1
WQJFIWXYPKYBTO-UHFFFAOYSA-N,O=C(O)Cn1ccc2ccccc21,1
ZTUKZULGOCFJET-UHFFFAOYSA-N,O=C1CCC(=O)N1c1ccccc1,1
NQPIEWBAWBFGOB-UHFFFAOYSA-N,COC(=O)c1cc2ccccc2[nH]1,1
RUKJCCIJLIMGEP-UHFFFAOYSA-N,CN(C)c1ccc(C=CC=O)cc1,1
NZVZVGPYTICZBZ-UHFFFAOYSA-N,c1ccc(CN2CCCCC2)cc1,1
ABGXADJDTPFFSZ-UHFFFAOYSA-N,c1ccc(CC2CCNCC2)cc1,1
AKAMNXFLKYKFOJ-UHFFFAOYSA-N,O=C(O)c1cc(F)c(F)cc1F,1
MGUPHQGQNHDGNK-UHFFFAOYSA-N,O=C(O)c1c(F)ccc(F)c1F,1
SJZATRRXUILGHH-UHFFFAOYSA-N,O=C(O)c1c(F)cc(F)cc1F,1
WEPXLRANFJEOFZ-UHFFFAOYSA-N,O=C(O)c1ccc(F)c(F)c1F,1
VJMYKESYFHYUEQ-UHFFFAOYSA-N,O=C(O)c1cc(F)c(F)c(F)c1,1
KQTIIICEAUMSDG-UHFFFAOYSA-N,O=C(O)CC(CC(=O)O)C(=O)O,1
VNOMEAQPOMDWSR-UHFFFAOYSA-N,OC(c1ccccc1)C(F)(F)F,1
BXEHKCUWIODEDE-UHFFFAOYSA-N,OCc1cccc(C(F)(F)F)c1,1
FPQJEXTVQZHURJ-UHFFFAOYSA-N,O=C(NCCO)C(=O)NCCO,1
MZLRFUCMBQWLNV-UHFFFAOYSA-N,CN(C)C=CC(=O)c1cccnc1,1
FGWYWKIOMUZSQF-UHFFFAOYSA-N,CCOC(CC)(OCC)OCC,1
LNXVNZRYYHFMEY-UHFFFAOYSA-N,O=C1C=C(Cl)C(=O)C=C1Cl,1
WJQZZLQMLJPKQH-UHFFFAOYSA-N,Cc1cc(Cl)cc(Cl)c1O,1
IWFHBRFJOHTIPU-UHFFFAOYSA-N,Nc1cc(Cl)c(Cl)cc1N,1
PWRFDGYYJWQIAB-UHFFFAOYSA-N,O=[N+]([O-])c1c(F)cc(F)cc1F,1
ROJNMGYMBLNTPK-UHFFFAOYSA-N,O=[N+]([O-])c1cc(F)c(F)cc1F,1
ZFCOUBUSGHLCDT-UHFFFAOYSA-N,Nc1ccccc1OC(F)(F)F,1
YQMXOIAIYXXXEE-UHFFFAOYSA-N,OC1CCN(Cc2ccccc2)C1,1
MMFBQHXDINNBMW-UHFFFAOYSA-N,CCCN(CCC)c1ccccc1,1
VHFUHRXYRYWELT-UHFFFAOYSA-N,COC(=O)C(Cl)(Cl)Cl,1
PFEIMKNQOIFKSW-UHFFFAOYSA-N,Cc1cc(Cl)nc2ccccc12,1
YQQKTCBMKQQOSM-UHFFFAOYSA-N,FC(F)(F)Sc1ccccc1,1
LZPNXAULYJPXEH-UHFFFAOYSA-N,COc1cccc(C=CC(=O)O)c1,1
DRBLTQNCQJXSNU-UHFFFAOYSA-N,O=C(O)c1csc2ccccc12,1
DYSJMQABFPKAQM-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2s1,1
VUBBCFWWSKOHTH-UHFFFAOYSA-N,CC(C)Cc1ccc(C(=O)O)cc1,1
CUDSBWGCGSUXDB-UHFFFAOYSA-N,CCCCSSCCCC,1
LVSPDZAGCBEQAV-UHFFFAOYSA-N,Oc1ccc(Cl)c2ccccc12,1
SAIRZMWXVJEBMO-UHFFFAOYSA-N,CC(C)(C)C(=O)CBr,1
HNJZDPKMMZXSKT-UHFFFAOYSA-N,Sc1ccc(Cl)c(Cl)c1,1
LRCQLCWUUBSUOY-UHFFFAOYSA-N,Nc1ccc(F)cc1C(F)(F)F,1
PGFQDLOMDIBAPY-UHFFFAOYSA-N,Nc1ccc(F)c(C(F)(F)F)c1,1
DQULIMIQTCDUAN-UHFFFAOYSA-N,CCCCOC(=O)c1cccnc1,1
BPMBNLJJRKCCRT-UHFFFAOYSA-N,N#Cc1ccc(-c2ccccc2)cc1,1
FYGUGMCPHDSCLF-UHFFFAOYSA-N,CN(C)C(=S)SCC(=O)O,1
JKLYZOGJWVAIQS-UHFFFAOYSA-N,O=C1C(F)=C(F)C(=O)C(F)=C1F,1
AXCOCGJDERQVDK-UHFFFAOYSA-N,COc1c(F)c(F)cc(F)c1F,1
GDBUZIKSJGRBJP-UHFFFAOYSA-N,CC(=O)Oc1ccc(C(=O)O)cc1,1
WMZNGTSLFSJHMZ-UHFFFAOYSA-N,COC(=O)c1cccc(C(=O)O)c1,1
ZHQLTKAVLJKSKR-UHFFFAOYSA-N,O=C(O)Cc1ccccc1C(=O)O,1
NXHSSIGRWJENBH-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(N=C=S)cc1,1
ZVERWTXKKWSSHH-UHFFFAOYSA-N,CC(C)Oc1ccc(C(=O)O)cc1,1
GDFUWFOCYZZGQU-UHFFFAOYSA-N,CCCOc1ccc(C(=O)O)cc1,1
OXOWWPXTTOCKKU-UHFFFAOYSA-N,CCCOc1ccccc1C(=O)O,1
FIUFLISGGHNPSM-UHFFFAOYSA-N,COc1ccc(CCC(=O)O)cc1,1
YEULQIJMIOWCHB-UHFFFAOYSA-N,CC(C)OC(=O)c1ccccc1O,1
FTHKWIMQNXVEHW-UHFFFAOYSA-N,C#CS(=O)(=O)c1ccc(C)cc1,1
KOFBRZWVWJCLGM-UHFFFAOYSA-N,COc1ccc2[nH]c(=S)[nH]c2c1,1
JCLFHZLOKITRCE-UHFFFAOYSA-N,CCCCCOc1ccc(O)cc1,1
DHELIGKVOGTMGF-UHFFFAOYSA-N,Clc1nnnn1-c1ccccc1,1
BOJVIFKSTRCIRJ-UHFFFAOYSA-N,Oc1c(Cl)cc(F)cc1Cl,1
FCMCSZXRVWDVAW-UHFFFAOYSA-N,OCCCCCCBr,1
MMNKVWGVSHRIJL-UHFFFAOYSA-N,CC(=O)c1ccc(O)c([N+](=O)[O-])c1,1
OXSANYRLJHSQEP-UHFFFAOYSA-N,Nc1ccc(C(=O)O)c(C(=O)O)c1,1
KBZFDRWPMZESDI-UHFFFAOYSA-N,Nc1cc(C(=O)O)cc(C(=O)O)c1,1
LXXTVGKSGJADFU-UHFFFAOYSA-N,NC(=O)Nc1ccc([N+](=O)[O-])cc1,1
LYGGDXLOJMNFBV-UHFFFAOYSA-N,NNC(=O)c1ccccc1[N+](=O)[O-],1
NQEWXLVDAVTOHM-UHFFFAOYSA-N,NNC(=O)c1cccc([N+](=O)[O-])c1,1
SDOFMBGMRVAJNF-UHFFFAOYSA-N,NCC(O)C(O)C(O)C(O)CO,1
SXZIXHOMFPUIRK-UHFFFAOYSA-N,N=C(c1ccccc1)c1ccccc1,1
UVEWQKMPXAHFST-UHFFFAOYSA-N,C(=Nc1ccccc1)c1ccccc1,1
JFZJMSDDOOAOIV-UHFFFAOYSA-N,FC(F)(F)c1ccc(Cl)nc1,1
LVFXLZRISXUAIL-UHFFFAOYSA-N,OCC(F)(F)C(F)C(F)(F)F,1
ZSDAMBJDFDRLSS-UHFFFAOYSA-N,Oc1c(F)c(F)c(O)c(F)c1F,1
RUCHWTKMOWXHLU-UHFFFAOYSA-N,Nc1ccc([N+](=O)[O-])cc1C(=O)O,1
IGOGJHYWSOZGAE-UHFFFAOYSA-N,Fc1cc(F)c(F)c(S)c1F,1
ZICRWXFGZCVTBZ-UHFFFAOYSA-N,COC(=O)c1ccc(OC)cc1O,1
QRMZSPFSDQBLIX-UHFFFAOYSA-N,COc1cc(CC(=O)O)ccc1O,1
ITECRQOOEQWFPE-UHFFFAOYSA-N,COc1ccc(C(O)C(=O)O)cc1,1
JVGVDSSUAVXRDY-UHFFFAOYSA-N,O=C(O)C(O)Cc1ccc(O)cc1,1
MWOMNLDJNQWJMK-UHFFFAOYSA-N,COc1cc(CCCO)ccc1O,1
ISDBWOPVZKNQDW-UHFFFAOYSA-N,O=Cc1ccc(-c2ccccc2)cc1,1
MGFJDEHFNMWYBD-UHFFFAOYSA-N,C(=Cc1ccncc1)c1ccncc1,1
HKEOCEQLCZEBMK-UHFFFAOYSA-N,C(=Cc1ccccn1)c1ccccn1,1
LLOVZIWCKUWRTA-UHFFFAOYSA-N,CCN(CC)c1nc(N)nc(N)n1,1
FFKGOJWPSXRALK-UHFFFAOYSA-N,O=C(O)C=Cc1cccc(Cl)c1,1
KNTKCYKJRSMRMZ-UHFFFAOYSA-N,CO[Si](C)(CCCCl)OC,1
SSZOCHFYWWVSAI-UHFFFAOYSA-N,C=Cc1ccccc1Br,1
WGGLDBIZIQMEGH-UHFFFAOYSA-N,C=Cc1ccc(Br)cc1,1
XLDLRRGZWIEEHT-UHFFFAOYSA-N,O=C(O)c1ccc([N+](=O)[O-])c(O)c1,1
WWWFHFGUOIQNJC-UHFFFAOYSA-N,O=C(O)c1cccc([N+](=O)[O-])c1O,1
QRYSWXFQLFLJTC-UHFFFAOYSA-N,O=C(O)c1ccc(O)c([N+](=O)[O-])c1,1
AGHYMXKKEXDUTA-UHFFFAOYSA-N,Cc1ccc(Nc2ccccc2)cc1,1
GTWJETSWSUWSEJ-UHFFFAOYSA-N,c1ccc(CNc2ccccc2)cc1,1
DYFFAVRFJWYYQO-UHFFFAOYSA-N,CN(c1ccccc1)c1ccccc1,1
IQRUSQUYPCHEKN-UHFFFAOYSA-N,CCC(C)I,1
ANGGPYSFTXVERY-UHFFFAOYSA-N,CC(C)(C)I,1
NCYNKWQXFADUOZ-UHFFFAOYSA-N,O=C1OS(=O)(=O)c2ccccc21,1
CDMGNVWZXRKJNS-UHFFFAOYSA-N,Oc1ccccc1Cc1ccccc1,1
BOTNYLSAWDQNEX-UHFFFAOYSA-N,c1ccc(COc2ccccc2)cc1,1
DQRKTVIJNCVZAX-UHFFFAOYSA-N,c1cc(CCc2ccncc2)ccn1,1
RJCTVFQQNCNBHG-UHFFFAOYSA-N,C[Si](C)(CCl)c1ccccc1,1
LMFRTSBQRLSJHC-UHFFFAOYSA-N,Cc1cc(C)cc(Br)c1,1
WLPXNBYWDDYJTN-UHFFFAOYSA-N,Cc1cccc(Br)c1C,1
HVRUGFJYCAFAAN-UHFFFAOYSA-N,CCc1ccccc1Br,1
BOJWTAQWPVBIPG-UHFFFAOYSA-N,O=C(O)c1ccc(F)c([N+](=O)[O-])c1,1
