InChIKey,SMILES,Mutagenicity_target
BZFMVISIXFGYOM-NMLBUPMWSA-N,O[C@H]1[C@H]2O[C@]23c2ccc4ccccc4c2-c2cccc(c23)[C@@H]1O,1
KPZGRMZPZLOPBS-UHFFFAOYSA-N,ClCC(CCl)(CCl)CCl,0
VKIRRGRTJUUZHS-UHFFFAOYSA-N,NC1CCC(N)CC1,0
ZUKPVRWZDMRIEO-UHFFFAOYSA-N,NC(CS)C(=O)NCC(=O)O,1
KJFYIRGNNOCTLS-UHFFFAOYSA-N,CNC(=O)ONC(C)=O,1
QHFPCKVRIBTAMD-UHFFFAOYSA-N,Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,1
IZCUJTLKJPQFSY-UHFFFAOYSA-N,Fc1ccnc2ccccc12,1
WCVOECBZKKBSJH-UHFFFAOYSA-N,N#[N+][N-]c1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3ccc([N-][N+]#N)cc3nc2c1,1
YNFHETZVQGBFCQ-UHFFFAOYSA-N,CCOC(=O)CNC(=O)C(C)(C)Br,0
FBTUMDXHSRTGRV-WKBHQTPHSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
MFJYRLRBBMJWDW-GQCTYLIASA-N,CCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
CNNSBOXZYDQHTQ-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(N=O)c(C)c1,1
OVBBRBYXASCVFD-WQLSENKSSA-N,CN1C=CN(COCCC(C)(C)[N+](=O)[O-])C1/C=N/O,0
RUWHCWOSBZLDPK-UHFFFAOYSA-N,O=C(c1ccccc1)C1OC1c1ccc(Oc2ccccc2)cc1,0
CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,0
DXOYHNLXSQFQEO-YDVXLIQTSA-N,CCCC/C=C/C=C/C=C/C=C/C=C/OC,1
DQQRMBAVSCPSJH-UHFFFAOYSA-N,c1ccc(CN2CCN=N2)cc1,1
CEFLNPUKMSWYFB-UHFFFAOYSA-N,CCc1cccc(CC)c1N(COC)C(=O)CO,0
YTEYTHRWXHJPKG-UHFFFAOYSA-N,C=C(C)C1CCC(=C)C2C3=C(CC(C)C3=O)C(=O)C(C)=CC12,0
UQGMJZQVDNZRKT-HUUCEWRRSA-N,O=C(c1ccccc1)[C@H]1O[C@@H]1c1ccccc1,1
VVQDMDRAUXFEND-UHFFFAOYSA-N,ONc1ccc(Cl)cc1,0
JXVIIQLNUPXOII-DGCLKSJQSA-N,C[C@@H]1CCCC[C@H]1NC(=O)Nc1ccccc1,0
RHRYBWFAHXCUCR-UHFFFAOYSA-N,Clc1cccc2c1oc1ccccc12,0
RAYOKTUAMJNEFH-UHFFFAOYSA-N,CC(=O)Nc1ccc2c(c1)Cc1cc(O)ccc1-2,1
HXPCYIRIFAYKEA-UHFFFAOYSA-N,COC1COC(COCC2COC(OC)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,0
BSAHBIFSJDNPFG-UHFFFAOYSA-N,O=Nn1cc(CC(O)C(=O)O)c2ccccc21,1
YQWDZLYVEVNEIF-UHFFFAOYSA-N,ClCc1cccc2c1-c1cccc3cccc-2c13,1
ZLBFZCVXDCENMS-UHFFFAOYSA-N,CCC[NH+]([O-])O,0
CKNGMMSBYBSTLC-UHFFFAOYSA-N,OCP(Cl)(CO)(CO)CO,0
NSRJJTVMTMVMGM-UHFFFAOYSA-N,CCCN(N=O)C(=N)NN(O)O,1
ZQPAJFFVFDBHFB-UHFFFAOYSA-N,CCCCCN(N=O)C(=N)NN(O)O,1
LYPCJQNBARLNPU-UHFFFAOYSA-N,NON(N=O)c1ccccc1,1
RFKITWRHKUYMRJ-UHFFFAOYSA-N,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,0
WYIWLDSPNDMZIT-UHFFFAOYSA-N,COc1cc2c(c3oc(=O)c4c(c13)CCC4O)C1C=COC1O2,1
OQQYJPVCDFFEIV-UHFFFAOYSA-N,Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1C,0
LZHNQLKWDOQXRT-UHFFFAOYSA-N,Cc1cc(C)c(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c(S(=O)(=O)O)c1,0
ZRMNHFRPSDFGHS-UHFFFAOYSA-N,O=C(O)CC[NH+]([O-])O,1
WZUVPPKBWHMQCE-UHFFFAOYSA-N,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0
CBGDIJWINPWWJW-UHFFFAOYSA-N,CC1=C2C(=COC(C)C2C)C(O)=C(C(=O)O)C1=O,0
CQAUWPZIBNFUBI-UHFFFAOYSA-N,CC(C)CN(N=O)C(=N)NN(O)O,1
SBVISYBWXZDQII-UHFFFAOYSA-N,[O-][NH+](O)c1ccc2ncccc2c1,1
KBKKNHFUQBCEPP-UHFFFAOYSA-N,[CH2-][N+](C)(C)CCO,0
KTVLALUTYLNGKF-UHFFFAOYSA-N,CC(C)[NH+]([O-])O,1
ZGQPPDICEKIWOX-UHFFFAOYSA-N,COc1ccccc1[NH+]([O-])O,1
XDPPBLJZASFJAG-UHFFFAOYSA-N,Nc1cc([NH+]([O-])O)ccc1O,1
IHZRQZDNRNIBGT-UHFFFAOYSA-N,COC(=O)C1(C(N)=O)OC1(C)C(O)C(C)C,1
CZODYZFOLUNSFR-UHFFFAOYSA-N,Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1
ONKBGDHSUHECFS-UHFFFAOYSA-N,C[n+]1cccc2c1C=CC1OC21,1
JRWVCWTYUGBNOH-UHFFFAOYSA-N,CC(=O)Nc1ccc(C(=O)C2OC2c2ccccc2)cc1,1
CSZDDLQVWPKXTC-UHFFFAOYSA-N,ClCC(Cl)CBr,1
HMFZXPFVUQXTHQ-UHFFFAOYSA-N,CC(=O)NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,1
JJOMKEHSADWVHT-UHFFFAOYSA-N,C=C(C)C1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,1
PVJBULRDYUGSDW-UHFFFAOYSA-N,c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,1
ORAQCSKNITWHDW-UHFFFAOYSA-N,CCCC=CCC=O,1
UKTHULMXFLCNAV-UHFFFAOYSA-N,C=CCCCCC1CO1,1
OJNVQVXKXBOSSW-UHFFFAOYSA-N,COc1ccc(C2OC2C(=O)c2ccccc2)cc1,1
CLMLXTRWZUNYOB-UHFFFAOYSA-N,CC(C)=C(Cl)C=O,1
BIMJIRFFDLQHJJ-UHFFFAOYSA-N,OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,1
AUKRYONWZHRJRE-UHFFFAOYSA-N,Oc1c2ccccc2cc2ccccc12,1
JLNSQNJMAURDHL-UHFFFAOYSA-N,O=c1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2oc2c(O)ccc(O)c12,1
JFASKOMZALMVIL-UHFFFAOYSA-N,Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,1
ZRCKOBPZOSBFAT-UHFFFAOYSA-N,c1ccc2c(c1)-c1ccc3ccccc3c1C1NC21,1
ITBDROATCZHGRZ-UHFFFAOYSA-N,O=NN1CCSC1CO,1
VTDMOCLDFVEGNM-UHFFFAOYSA-N,CC(O)c1cc2ccc3cccc4ccc(c1)c2c34,1
KLRICWIUDNLMRZ-UHFFFAOYSA-N,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,1
BZFMVISIXFGYOM-UHFFFAOYSA-N,OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3,1
RACGRCLGVYXIAO-UHFFFAOYSA-N,CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1
XAHOQOGEXLHZKP-UHFFFAOYSA-N,C=CCC1C(=O)CC(OC(=O)C2C(C=C(C)C)C2(C)C)=C1C,1
HCHJTOSDLREBHV-UHFFFAOYSA-N,Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12,1
CLHBSQBGFQJMKB-UHFFFAOYSA-N,Cc1ccc(CCC2CO2)cc1,1
GLJRUXJFSCIQFV-UHFFFAOYSA-N,OCC(O)CI,1
XOKPMCWSKPASGO-UHFFFAOYSA-N,OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,1
LKMJVFRMDSNFRT-UHFFFAOYSA-N,COCC1CO1,1
AZMBGVSQXIPCMQ-UHFFFAOYSA-N,c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,1
WSMYVTOQOOLQHP-UHFFFAOYSA-N,O=CCC=O,1
MLMNDNOSVOKYMT-UHFFFAOYSA-N,O=C1c2ccccc2-c2cc3ccccc3cc21,1
PKAXVJHNWKFFPM-UHFFFAOYSA-N,NC(CCC(=O)NNc1ccccc1)C(=O)O,1
QTEMKDHKICPASJ-UHFFFAOYSA-N,c1cc2c3c(cccc3c1)C1NC21,1
JPEGUDKOYOIOOP-UHFFFAOYSA-N,CCCCCCOCC1CO1,1
JSOQIZDOEIKRLY-UHFFFAOYSA-N,CCCNN=O,1
PQXKWPLDPFFDJP-UHFFFAOYSA-N,CC1OC1C,1
BMSCBOZOHUSPGD-UHFFFAOYSA-N,Fc1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1
QUTKAZRSRKFOMI-UHFFFAOYSA-N,Cc1nn(C)c(NC(=O)CNCCCN2CCCCC2C)c1C(=O)c1ccccc1F,1
XMMYSZBPSFQXDL-UHFFFAOYSA-N,c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1OC21,1
SRSPQXBFDCGXIZ-UHFFFAOYSA-N,NC(CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1
LOALFJPXZIHKNH-UHFFFAOYSA-N,CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1
PVRJOEAYRBQPLF-UHFFFAOYSA-N,CC(=O)CN(CC(C)O)N=O,1
HQCSZRIVJVOYSU-UHFFFAOYSA-N,CCOCC1CO1,1
WZTNSOFSNRSBFQ-UHFFFAOYSA-N,O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,1
ZJBMWUSXWCQSJP-UHFFFAOYSA-N,OC1c2ccc3c(c2C2OC2C1O)-c1cccc2cccc-3c12,1
JZGNJVBRLOKLLB-UHFFFAOYSA-N,OC1C=Cc2cc3c(cc2C1O)-c1cccc2cccc-3c12,1
XMIAFAKRAAMSGX-UHFFFAOYSA-N,Nc1cccc2ncccc12,1
MRWMQWQOEBHSJT-UHFFFAOYSA-N,CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,1
WSBNMAGTIVSKFH-UHFFFAOYSA-N,C1=CC2OC2c2ccc3c4c5c(cccc5cc3c21)C=C4,1
SOFCUHQPMOGPQX-UHFFFAOYSA-N,C=C(C)C(=O)OCC(Br)CBr,1
OLIREEQLDRWVHQ-UHFFFAOYSA-N,O=NN1CCSC1C(O)C(O)C(O)C(O)CO,1
KDQQYPCQPIBNEE-UHFFFAOYSA-N,c1ccc(-c2ccc(CCC3CO3)cc2)cc1,1
XGQOGVGIYGXEDR-UHFFFAOYSA-N,Clc1ccc(CCC2CO2)cc1,1
LFCWFVPSUMBNQM-UHFFFAOYSA-N,CC(O)c1ccc2ccc3cccc4ccc1c2c34,1
WGOXABJBDOYQFK-UHFFFAOYSA-N,Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,1
MLCZRFXGJOUFHE-UHFFFAOYSA-N,COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)OC1OC=CC21,1
FKZXVOQEYXOXAD-UHFFFAOYSA-N,CCC(C)COC(=O)C=Cc1ccc(N=Cc2ccc(OC)cc2)cc1,1
HYHSBSXUHZOYLX-UHFFFAOYSA-N,NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O,1
GSYBOJMAIWKJDW-UHFFFAOYSA-N,OC1C=Cc2cc3c4c(cc5ccccc53)-c3ccccc3-c4c2C1O,1
WEGOLYBUWCMMMY-UHFFFAOYSA-N,CC(O)CBr,1
IBJQWUOEZZLWJA-UHFFFAOYSA-N,O=C1CCC2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C(O)CC3=O,1
FMQGOSLZLQKFAM-UHFFFAOYSA-N,O=C1C(=O)C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1
WEYIMDWLELIRAJ-UHFFFAOYSA-N,CCC(O)C=CC=CC=CC=CC=O,1
NXUCOCMJAHWYNO-UHFFFAOYSA-N,O=NN1CC(Cl)C(Cl)C1,1
IPAVKOYJGUMINP-UHFFFAOYSA-N,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,1
WSVWKHTVFGTTKJ-UHFFFAOYSA-N,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,1
WUCQRXWCJPCWTQ-UHFFFAOYSA-N,CC=CCC=O,1
JCRRFJIVUPSNTA-UHFFFAOYSA-N,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,1
YWDZSKFLDHWNEP-UHFFFAOYSA-N,Cc1c2c(cc3ccccc13)-c1ccccc1C1NC21,1
BDQUGJCOXDENQA-UHFFFAOYSA-N,Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,1
QJIGWLXYZLIXCQ-UHFFFAOYSA-N,c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,1
GOEKRDSMCCRNOB-UHFFFAOYSA-N,COC(=O)C12OC1(C)C(O)(C(C)C)NC2=O,1
CUFXMPWHOWYNSO-UHFFFAOYSA-N,Cc1ccc(OCC2CO2)cc1,1
RRNUOFSFFDAAFY-UHFFFAOYSA-N,OC1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2C1O,1
CVBAQIXFRBFEAQ-UHFFFAOYSA-N,COC(=O)C12OC1(C)C(C)(O)NC2=O,1
ZEISYMYYBJKRBM-UHFFFAOYSA-N,c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1OC31,1
AWECIOWHICWSBI-UHFFFAOYSA-N,CC(=O)N(OC1OC(CO)C(O)C(O)C1O)c1ccc(Oc2ccc(Cl)cc2)cc1,1
CYNUMZCJGCZYTD-UHFFFAOYSA-N,COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1
DTDNHCYJVIUBGT-UHFFFAOYSA-N,CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1
UWROMTIFNKTGEH-UHFFFAOYSA-N,COC(=O)C12OC1(C)C(C)(O)OC2=O,1
KJTFFUUCBPMUPH-UHFFFAOYSA-N,NC(CCC(=O)NC(CSCCCl)C(=O)NCC(=O)O)C(=O)O,1
INGYAWPTEWYFHI-UHFFFAOYSA-N,C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2,1
RQQOEIJLJPCYJR-UHFFFAOYSA-N,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OC=CC31,1
PRQSBOQMCBPXTR-UHFFFAOYSA-N,OC1Cc2cc3cccc4ccc5ccc1c2c5c43,1
YHPYURYYQKOEFT-UHFFFAOYSA-N,CC(=O)OCC(=O)CN(C)N=O,1
RDOWQLZANAYVLL-UHFFFAOYSA-N,c1ccc2c(c1)cnc1ccccc12,1
LDXAIDDOZJVFQO-UHFFFAOYSA-N,CCCCCn1cc2c3c(cccc31)C1C=C(C)CN(C)C1C2,1
XVEXEHQNOGGQQU-UHFFFAOYSA-N,CCC12OC1(C(=O)OC)C(=O)OC2C,1
FVUVEJYBZHKPTJ-UHFFFAOYSA-N,COc1cc(O)c2c(O)c3c(O)cc(C)cc3cc2c1,1
GCNYNTICGFOVMY-UHFFFAOYSA-N,Cc1ccc2c(c1)C(C)c1ccccc1-2,1
ZGVLZGGEFXEFQB-UHFFFAOYSA-N,NC(CCC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1
ZNVPDAPIKJFTLK-UHFFFAOYSA-N,CC1OCC(=O)C(=O)C1O,1
UASPQPIMOHHMCQ-UHFFFAOYSA-N,COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1
JIPVPTNPSLPAEI-UHFFFAOYSA-N,NC(=O)C1(C(N)=O)OC1C(=O)c1ccccc1,1
XHUCGUZYMJDQMH-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1OC1c1ccccc1,1
QHKJQSUMJUIIAA-UHFFFAOYSA-N,COC(=O)C12OC1(C)C(C(C)C)OC2=O,1
SXCURSCBIMAPDV-UHFFFAOYSA-N,O=C(CBr)NCc1ccccc1,1
JMHJDDCGYRIRMY-UHFFFAOYSA-N,c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21,1
OZBPWRCACKMNBI-UHFFFAOYSA-N,O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)C(O)C(O)C=C3,1
XZGFMHRLEMUFDK-UHFFFAOYSA-N,CNC(=O)Oc1ccc(-c2ccccc2)cc1,1
XHWGWRUGGACWLV-UHFFFAOYSA-N,O=Nc1ccc2ccccc2c1,1
OXMMDHQCPXZPLN-UHFFFAOYSA-N,c1cc2sncc2cc1OCC1CO1,1
UMVWYQXKBPJMOF-UHFFFAOYSA-N,O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1
DTAKJBSJVRKEMD-UHFFFAOYSA-N,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,1
WDFZWSZNOFELJY-UHFFFAOYSA-N,C1=CC2OC2C=C1,1
RRKIIWROEQLDQF-UHFFFAOYSA-N,OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,1
LTGGAYWYOQVIEE-UHFFFAOYSA-N,OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,1
VHKOGTWROZZNFC-UHFFFAOYSA-N,C1=CC2OC2c2ncccc21,1
LFKLPJRVSHJZPL-UHFFFAOYSA-N,C(CCC1CO1)CC1CO1,1
SLJWCCMDGTZEGQ-UHFFFAOYSA-N,O=C1CC(=O)c2ccccc2C1=O,1
MCTIAYJEJOIBHA-UHFFFAOYSA-N,OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,1
GRKSASOHZUCCPB-UHFFFAOYSA-N,Brc1cccc2cc3c(ccc4ccccc43)cc12,1
DZFQLAHFWAYDSR-UHFFFAOYSA-N,COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,1
OIVRMEOAUMQHAQ-UHFFFAOYSA-N,c1ccc(C2NC2c2ccccc2)cc1,1
VVRUNWFPOWIBDY-UHFFFAOYSA-N,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,1
DOAYEPYJDLRAPX-UHFFFAOYSA-N,O=C1COP(=O)(N(CCCl)CCCl)OC1,1
WPBPIIQLGGMJCS-UHFFFAOYSA-N,N=NC1=NNC=C2C=CC=CC21,1
ZZOQRRWSDKBQQR-UHFFFAOYSA-N,Nc1ccc2c(c1)Cn1c-2nc2ccccc2c1=O,1
UQGMJZQVDNZRKT-UHFFFAOYSA-N,O=C(c1ccccc1)C1OC1c1ccccc1,1
GYHZLNKMZPYTFB-UHFFFAOYSA-N,NC(=O)CC1CO1,1
LPYXWGMUVRGUOY-UHFFFAOYSA-N,OCC(O)c1oc(O)c(O)c1O,0
GOXBFTTZMZBQCE-UHFFFAOYSA-N,CC(NC(=O)Cc1cnc(C)nc1N)=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1,0
HDTRJGVVKZGWQZ-UHFFFAOYSA-N,O=C1C(=O)C(c2ccccc2)Oc2cc(O)cc(O)c21,0
KHYJNWIXWNFTRT-UHFFFAOYSA-N,CNP1(NC)=NP(NC)(NC)=NP(NC)(NC)=N1,0
SKHXHUZZFVMERR-UHFFFAOYSA-N,CC(C)OC(=O)CC(O)(CC(=O)O)C(=O)O,0
YMNKUHIVVMFOFO-UHFFFAOYSA-N,O=Cc1c2ccccc2cc2ccccc12,0
KBTHDLHMTHCIHG-UHFFFAOYSA-N,CC(C)=CCC1C(=O)C(=O)c2ccccc2C1=O,0
QBJWYMFTMJFGOL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC1CO1,0
DLZUBMGMHUNDLF-UHFFFAOYSA-N,CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0
WGKCQSIXPFLRJG-UHFFFAOYSA-N,COc1ccc2cccc3c2c1C(=O)N(C)C3=O,0
GZEBCMNMXIPLMI-UHFFFAOYSA-N,CC12CCC(=O)CC1=C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,0
UPZKDDJKJWYWHQ-UHFFFAOYSA-N,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,0
WINWFWAHZSMBJQ-UHFFFAOYSA-N,CN(C)c1ccc(N=Nc2cccnc2)cc1,0
OTGJPAOGHQFBMI-UHFFFAOYSA-N,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0
YDJFMNSSDOXBSR-UHFFFAOYSA-N,CC(=O)Oc1ccc2c(CBr)cc(=O)oc2c1,0
LUBPYOIUVABHPO-UHFFFAOYSA-N,O=C1C(=O)C(O)C1=O,0
OEXMNSOPAKOPEF-UHFFFAOYSA-N,CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,0
ALDYHLYMNPPSIB-UHFFFAOYSA-N,C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C,0
YWMTVUUYOAIDBC-UHFFFAOYSA-N,CC1OCCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0
HEAHMJLHQCESBZ-UHFFFAOYSA-N,Nc1ccc(N)c(S(=O)(=O)O)c1,0
YWTMNNAJWPZMJC-UHFFFAOYSA-N,COP(=S)(OC)SCC(=O)NCC=O,0
LMQWCOZFQUNBGM-UHFFFAOYSA-N,Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,0
FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(=O)O,0
AWUDLXWGQXPWFF-UHFFFAOYSA-N,CC(C)(C)c1cc(C=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0
NZIDBRBFGPQCRY-UHFFFAOYSA-N,C=C(C)C(=O)OCCCCCCCC,0
CXUHLUIXDGOURI-UHFFFAOYSA-N,CC(C)(C)CC(C)(S)CC(C)(C)C,0
WXUAQHNMJWJLTG-UHFFFAOYSA-N,CC(CC(=O)O)C(=O)O,0
LQAFHHYQQCGQLD-UHFFFAOYSA-N,N=C1NC(=O)N(C2OC(CO)C(O)C2O)CC1=O,0
FSLFRCJTFQJXBD-UHFFFAOYSA-N,O=c1oc2cccc(O)c2cc1C1CCc2ccccc2C1,0
MIBBFRQOCRYDDB-UHFFFAOYSA-N,CCC(C)C(C)CO,0
KSKBELRNEVVKNG-UHFFFAOYSA-N,N#CC(=N)C(N)C#N,0
MQBUJITXOYJSLR-UHFFFAOYSA-N,O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,0
GFKPRMSMUMIHDN-UHFFFAOYSA-N,CCC1(CC(=O)O)OCCc2c1n(C)c1ccccc21,0
ZFNBMPKLGYWYFF-UHFFFAOYSA-N,CCc1cc(N)cc(C)c1Cc1c(C)cc(N)cc1CC,0
YLGQIXNQPPIMQK-UHFFFAOYSA-N,O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,0
IERHLVCPSMICTF-UHFFFAOYSA-N,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,0
BSFNGLVBIRYOKZ-UHFFFAOYSA-N,CCC(C)(C)c1cc(N2Nc3ccccc3N2)c(O)c(C(C)(C)CC)c1,0
HVJIPPWJTCWEJS-UHFFFAOYSA-N,OC1CC23C=CC=CC2(C1)O3,0
VSXXRAHVAYBSQH-UHFFFAOYSA-N,O=C1CC(=O)C1=O,0
NYXFAYNODHAJAR-UHFFFAOYSA-N,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)cc1,0
UXPUMTCLHVWFKC-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCCS(=O)(=O)O,0
KODLUXHSIZOKTG-UHFFFAOYSA-N,CCC(O)CN,0
MPVDXIMFBOLMNW-UHFFFAOYSA-N,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,0
FMCKLHPPSGUBEM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(O)c1oc(O)c(O)c1O,0
HJRBRVSWKNUUCW-UHFFFAOYSA-N,CCCCCC(CC)OC(=O)c1cccc(C(=O)OC(CC)CCCCC)c1,0
QMBUCWVILCOIEG-UHFFFAOYSA-N,CC(=O)c1c(O)c2n(c1O)C(C)(C)C1Cc3cccc4[nH]cc(c34)C21,0
XGBFHVFOWLVOBT-UHFFFAOYSA-N,Clc1ccc2c(c1)C(c1ccccc1)=NC=C1NN=CN12,0
PKMFOAKNKZEDBU-UHFFFAOYSA-N,C#CC1(OC(C)=O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0
MNRHZPCIEGLWGK-UHFFFAOYSA-N,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,0
QGQUHXSBTSDAML-UHFFFAOYSA-N,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,0
WYYCRMBIYYRAEW-UHFFFAOYSA-N,CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,0
TUEWQXNXQFRUTK-UHFFFAOYSA-N,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,0
XNTYYYINMGRBQW-UHFFFAOYSA-N,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CC(=O)C12C,0
WBHHMMIMDMUBKC-UHFFFAOYSA-N,CCCCCCC(O)CC=CCCCCCCCC(=O)O,0
MUHBBHLZPHKTTR-UHFFFAOYSA-N,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0
BBFANWQIZWZDRE-UHFFFAOYSA-N,COc1ccc([NH+]([O-])O)cc1,1
RRUBTTPZXBJXOE-UHFFFAOYSA-N,Nc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)c(N)c1,1
CDZWPTZNXSIKNB-UHFFFAOYSA-N,Nc1c(/N=N/c2ccc([NH+]([O-])O)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(/N=N/c3ccccc3)c(O)c12,1
GBBTYNBDFQRISU-UHFFFAOYSA-N,[O-][NH+](O)c1ccccc1Nc1ccccc1,0
DPXJAKJSGVRUQW-UHFFFAOYSA-N,CC(=O)c1cccc([NH+]([O-])O)c1,1
FGAVONOLCLDMOO-UHFFFAOYSA-N,O=C(Cl)c1cccc([NH+]([O-])O)c1,1
