index,smiles
247619,Cc1cc(C)c(C)c(OCC(=O)O/N=C(\N)c2ccccn2)c1
247620,COc1ccc(CN(C)CC(=O)Nc2cc(OC)c([N+](=O)[O-])cc2C)c(OC)c1
247621,Cc1cc(C)cc(OCCn2ccnc2)c1
247622,COc1ccc(-c2csc3ncnc(N4CCN(C(=O)c5ccco5)CC4)c23)cc1
247623,CCCCC(=O)Nc1cccc(NC(=S)NC(=O)C(C)C)c1
247624,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCN(C(=S)NC(=O)c4ccc(Cl)cc4)CC3)nc21
247625,CN1C2C(Br)CCCCN2c2ccc(F)cc2S1(=O)=O
247626,CC1CCCC(NC(=O)CCC(=O)NCc2ccccc2)C1C
247627,COC(=O)Nc1nnc(Cc2ccc(Cl)cc2)s1
247628,COc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1Br
247629,COc1cc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)ccc1O
247630,Cc1ccc(NC(=O)c2nc(C)n(-c3ccc([N+](=O)[O-])cc3)n2)cc1
247631,CC(C)(C)c1ccc(Oc2ccc(NC(=O)CCCC(=O)O)cn2)cc1
247632,COc1cccc(/C=N/N2CCN(C)CC2)c1
247633,COc1ccc(Cn2c(-c3ccc(Br)cc3)c[n+]3ccccc23)cc1
247634,Clc1ccc2c(c1)Nc1ccccc1CC2
247635,COc1ccc(NC(=S)NC(NC(=O)c2cccc(Cl)c2)C(Cl)(Cl)Cl)c([N+](=O)[O-])c1
247636,Clc1ccccc1CO/N=C1\CCCc2nonc21
247637,O=C(CN1C(=O)c2cccnc2Oc2ccc(Cl)cc21)Nc1ccccc1F
247638,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1NCc1ccccc1
247639,C/C(CC(=O)Nc1cccc(Cl)c1Cl)=N\NC(=O)c1ccccc1C
247640,CCCCN(C)CCOc1ccccc1OCC
247641,COC(=O)CNC(=O)CSc1nc2sc(-c3ccccc3)cc2c(=O)n1-c1ccccc1
247642,Cc1cc(Cl)ccc1OCC(=O)NCCOC(=O)Nc1sc(=S)n(C)c1C
247643,O=C(Nc1ccc(N2CCCCCC2)cc1)c1cccc(S(=O)(=O)N2CCOCC2)c1
247644,CC(CC(=O)Nc1ccccc1C(F)(F)F)c1ccccc1
247645,CCOC(=O)C1=C(CCc2ccccc2)NC(=O)NC1c1ccc2ccccc2c1
247646,COC(=O)[C@H](CCSC)NC(=O)NCCc1ccccc1F
247647,O=C(NCc1ccco1)C(c1cccs1)N(C(=O)Cc1cccs1)c1ccccc1
247648,Cc1cc(C)cc(-n2ncc3c2CCCC3NC(=O)CCCn2cncn2)c1
247649,Cc1cccc(S(=O)(=O)NCCC(=O)OC(C)C(=O)NC(=O)NC2CCCCC2)c1
247650,COc1ccc(C(=O)N2CC3(C)CC2CC(C)(C)C3)cc1OC
247651,O=C(NCc1cccnc1)C(=O)N/N=C/c1ccccc1[N+](=O)[O-]
247652,OC(CNC1CCCCCC1)COc1cccc2ccccc12
247653,COC(=O)c1nc(NC(=O)C(C)C)n[nH]1
247654,Cc1ccc(CC(=O)N(Cc2ccccc2)c2ccccn2)cc1
247655,CCSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCN(C(C)C)C3
247656,COc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1
247657,CC(=O)Nc1ccccc1-c1nc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)cc2[nH]c1=O
247658,O=C(CN1C(=O)COc2ccc(Cl)cc21)NC1CC1
247659,Cc1sc2nc(C)n(/N=C/c3ccccc3)c(=O)c2c1C
247660,Cc1ccc(C)c(NC(=O)CSc2nnc(CCCCCNC(=O)OC(C)(C)C)o2)c1
247661,C=CCN1C(=O)C2(OCCCO2)c2cccc(C)c21
247662,O=C(CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
247663,Nc1nn(-c2ccccc2)c(N)c1N=Nc1ccccc1
247664,Cc1ccc(C)c(OCC(=O)NNC(=O)C2CC2)c1
247665,COc1cc(/C=N/N(CCO)C2=NS(=O)(=O)c3ccccc32)cc(OC)c1OC
247666,Cc1ccnc(N=Cc2nc(-c3ccccc3Br)oc2O)c1
247667,O=C(Nc1cccc(-c2nnc(-c3ccccc3)o2)c1)c1ccco1
247668,Cc1cc(-c2nn3c(-c4ccccc4)nnc3s2)c2ccccc2n1
247669,CCCCCn1nc(C(=O)N2CCc3ccccc32)c2ccccc2c1=O
247670,CCCCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
247671,Cc1ccc(NC(=O)c2cc(C(=O)c3cc(Cl)ccc3O)cn(-c3ccc(C)cc3)c2=O)cc1
247672,CN(C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CCCN(C(=O)C4CCCCC4)C3)cc2)cc1)C1CC1
247673,Cc1nc(N2CCOCC2)sc1C=O
247674,COc1c(C)cc(Br)cc1C(=O)NC(=S)NCc1ccco1
247675,COC(=O)c1cc(C(=O)OCC(=O)N(C)c2ccccc2)cc([N+](=O)[O-])c1
247676,Cn1cc(C(=O)c2cccc(Cl)c2)cc1/C=N\O
247677,O=C(NC(=O)c1ccccc1F)Nc1nc(-c2cccs2)cc(C(F)(F)F)n1
247678,O=C(NCCn1cc(SCc2ccc(F)cc2)c2ccccc21)c1ccccc1F
247679,Cc1oc(-c2ccccc2F)nc1CS(=O)CC(=O)NC1CCCCC1
247680,Brc1ccsc1/C=N/Nc1ccccc1
247681,COc1ccc(C2=NOC(Cn3nc(-c4ccccc4)cc3C(=O)O)C2)cc1
247682,O=C(NC(=S)Nc1cccc2cccnc12)c1ccccc1
247683,Nc1nc(CCl)nc(Nc2ccccc2)n1
247684,Cc1nn(-c2ccccc2)c2[nH]c(C(F)(F)F)cc(=O)c12
247685,O=C(O)c1cc(-c2ccc(Br)s2)nc2ccccc12
247686,O=C(COC(=O)c1ccccc1C(=O)N1CCN(c2ccc(F)cc2)CC1)NCc1ccccc1
247687,CC(C)C(=O)Nc1cccc(NC(=O)c2cccnc2)c1
247688,CCOC(=O)CSc1cc(CSc2ccccc2)nc(-c2ccccc2)n1
247689,OC1(c2ccc3c(c2)OCO3)CCN(Cc2ccc(F)cc2)CC1
247690,Cc1cccc(N(CC(=O)NCc2ccco2)C(=O)CNS(=O)(=O)c2ccc(F)cc2)c1
247691,Cc1cccc(C)c1NC(=O)NC1CC2CCC(C1)N2Cc1cccs1
247692,COc1ccccc1COn1c(=O)c(-c2ccco2)[n+]([O-])c2ccccc21
247693,CC(=O)N1CCN(C(=O)CSc2cc(C)c(Br)cc2C)CC1
247694,CC(=O)c1ccc(NC(=O)C2CCN(S(=O)(=O)c3cccnc3)CC2)cc1
247695,CCOc1cc(C(=O)N2CCOCC2)ccc1OCc1ccccc1
247696,CCc1ccccc1NC(=O)CN1CCC(NC(=O)COC)CC1
247697,Cn1c(=O)cc(OCCCC(=O)NCc2cccnc2)c2ccccc21
247698,COCc1c(Br)c(C)nc(OCC(=O)N/N=C/c2ccc(C)o2)c1C#N
247699,CCOC(=O)CN(C(=O)CSc1nnc(COc2ccc(OC)cc2)n1CC)c1ccccc1
247700,CC(C)C(Nc1nc(Cl)ccc1[N+](=O)[O-])C(=O)O
247701,CC(C)C(=O)N(Cc1ccccc1)c1ccccn1
247702,O=C(Cc1ccccc1)Nc1c(C(=O)N2CCCCCC2)cnn1-c1ccccc1
247703,CCOC(=O)CN1C(=O)Nc2ccc(Br)cc2C1c1ccccc1
247704,Cc1ccccc1C(=O)c1cccn1CC(=O)N1CCCCCC1
247705,O=C1C(=O)N(c2ccccn2)C(c2cccc([N+](=O)[O-])c2)/C1=C(/O)c1ccc(Br)cc1
247706,O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccc2c(c1)OCCO2
247707,COc1cc(Cn2nnc3ccccc32)cc(Br)c1O
247708,COc1ccc(-c2[nH]ncc2-c2nc(C)cs2)c(O)c1
247709,O=C(CCN=C1NS(=O)(=O)c2ccccc21)OCC(=O)c1ccccc1Cl
247710,COc1cc(-c2noc(C3CCCN(C(=O)c4ccccc4)C3)n2)cc(OC)c1OC
247711,O=[N+]([O-])c1ccc(O)c2ncccc12
247712,CCc1nnc2sc(-c3ccc(NC(=O)c4ccc5c(c4)OCCO5)cc3)nn12
247713,CN1CCN(C(=O)CCS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)CC1
247714,Cc1ccccc1C(=O)NCCCc1ccccc1
247715,COc1ccccc1S(=O)(=O)NCc1ccc(C(=O)N(C)Cc2ccc(F)cc2)cc1
247716,COc1ccccc1C1Nc2cccc3cccc(c23)N1
247717,c1ccc(-c2nn3nnnc3c3ccccc23)cc1
247718,Cc1ccc(C(=O)NNC(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2)o1
247719,CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2ccc3[nH]c4c(c3c2)CCCC4)cc1
247720,COc1ccccc1NC(=O)c1ccc(NC(=O)COC(=O)CCC2CCCC2)cc1
247721,Cc1cc(=O)oc2cc(OC(C)C(=O)NC3CCCC3)ccc12
247722,COc1cc(OC)c2ccc(=O)oc2c1C(CCN1CCCCC1)c1ccc(N(C)C)cc1
247723,CCC(=O)c1ccc(OCC(=O)Nc2ccc(N3CCCCC3)cc2)cc1
247724,CC(=O)NC(c1ccccc1)c1cc([N+](=O)[O-])c2cccnc2c1O
247725,COC(=O)c1sccc1NC(=O)CSc1nnnn1-c1ccccc1C
247726,Cc1cc(C)cc(NC(=O)CSc2nnc(CN3CCOCC3)n2C)c1
247727,CCC(=O)Nc1nnc(-c2cccs2)s1
247728,CCC(=O)Nc1nc2ccccc2n1CCN(C)C
247729,O=C(C1CCCCC1)N(CCN1CCCC1)c1nc2ccccc2s1
247730,O=C(Nc1ccc2c(c1)OCCO2)c1c(F)cccc1F
247731,CC(C)(C)C(=O)Nc1sc2c(c1C(=O)Nc1ccccn1)CCCC2
247732,Cc1cc(O)c2c(-c3ccccc3)cc(=O)oc2c1
247733,CCNC(=O)CC1C(=O)N(c2ccccc2)C(=O)N1Cc1ccc(OC)cc1
247734,Cc1ccn(CC(=O)N2CCCC(N3CCN(c4cccc(Cl)c4)CC3)C2)n1
247735,CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C12C(=O)Nc1ccccc12
247736,CC(=O)c1cccc(NC(=O)c2ccco2)c1
247737,O=C1C=CC(=O)N1c1ccc(N2CCCCC2)cc1
247738,COc1cccc(NC(=O)CN2CC(c3ccccc3)CC2=O)c1
247739,Cc1cc(C(=O)Nc2c[nH]c(=O)[nH]c2=O)ccc1[N+](=O)[O-]
247740,O=C(CS(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-])Oc1ccccc1
247741,COCCNC(=O)Cn1cnc([N+](=O)[O-])n1
247742,Cc1nc(=O)c(-c2ccccc2)c(C)n1CC1CCCO1
247743,CCNc1nc(NC(C)(C)C)nc(SC)n1
247744,CCOC(=O)c1sc2nc[nH]c(=O)c2c1C
247745,CCc1ccc(OCC(=O)Nc2nnc(C3CCCC3)s2)cc1
247746,O=C(COc1ccc(S(=O)(=O)N2CCCC2)cc1Cl)N1CCN(c2ccccc2)CC1
247747,COc1nc(OC)nc(N2CCC(C(=O)Nc3cccc4c3CCCC4)CC2)n1
247748,O=C(CSc1cccc[n+]1[O-])c1cc(Cl)ccc1Cl
247749,O=C(O)c1cccnc1Sc1ccccc1
247750,Cc1cc(=O)[nH]c(N/N=C/c2ccccc2C(F)(F)F)n1
247751,CCC(CC)C(=O)N1CCN(c2ccccc2)CC1
247752,O=C(CCNS(=O)(=O)c1ccccc1Cl)OCc1nnc(-c2ccccc2Cl)o1
247753,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COC(=O)c1ccc2ccccc2n1
247754,O=C(CSc1n[nH]c(-c2ccc(Cl)cc2Cl)n1)Nc1ccccn1
247755,CCCCn1c(N)c(N(CC)C(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)c(=O)[nH]c1=O
247756,Cc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(C)cc3)cc(=O)[nH]2)cc1
247757,COc1ccccc1NC(=O)COC(=O)/C=C/c1ccc2c(c1)OCO2
247758,Clc1ccc(-c2ncc3ccccn23)cc1
247759,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2NCC2CCCO2)cc1C
247760,CCc1nnc(NC(=O)C2CCCN2C(=O)Nc2ccccc2)s1
247761,Cc1ccccc1C(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1
247762,Cc1ccc(C(=O)Nc2ccncc2)cc1[N+](=O)[O-]
247763,Cc1ccc(C2=[N+]([O-])C(C)N(O)C2(C)C)o1
247764,COCCCn1c(=N)c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc21
247765,Cc1ccc(S(=O)(=O)N2CCN(c3ncnc4sccc34)CC2)cc1
247766,CCN/N=C(\Cc1nc2ccccc2[nH]1)c1ccccc1
247767,CC(=O)n1cc(N(C(=O)CCl)c2ccccc2)c2ccccc21
247768,COc1ccc(/C=C/C(=O)OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)cc1
247769,Cc1nc(NC(=O)C2CC3CCCC(C2)C3=O)sc1C
247770,CCCc1ccc(-c2cc(N)n[nH]2)cc1
247771,N#Cc1ccc(OCc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1
247772,COc1ccc(-c2csc(NCCc3nc4cc(Cl)c(Cl)cc4n3CCCO)n2)cc1
247773,Cc1oc2c(cc(NS(=O)(=O)c3ccc(C(C)C)cc3)c3ccccc32)c1C(=O)O
247774,Cc1ccc(S(=O)(=O)CC(=O)c2ccccc2[N+](=O)[O-])cc1
247775,O=C(O)c1ccc(/C=N/NC(=O)C2CC2(c2ccccc2)c2ccccc2)cc1
247776,O=S(=O)(NNc1ccc(Cl)nn1)c1ccc(F)cc1
247777,Cc1nc(-c2coc3cc(C)c(N=O)c(O)c3/c2=N\N)cs1
247778,O=C(COc1ncnc2c(Cl)cc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1
247779,CCCCN(C)C(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1
247780,O=C(N/N=C1\CCCc2ccccc21)C(O)c1ccccc1
247781,CN(C)c1ccc(NC(=O)CSc2n[nH]c(-c3ccco3)n2)cc1
247782,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2c(N)cccn2c1C(=O)c1ccc(Br)cc1
247783,O=C(Cn1nnc(-c2ccccc2)n1)N/N=C/c1cccc([N+](=O)[O-])c1
247784,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc([N+](=O)[O-])s2)cc1
247785,O=C(NCCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccc(F)cc1)CCS2
247786,O=C(CCc1nnc(Cc2ccc3c(c2)OCO3)o1)N(CC1CCC1)CC1CCCO1
247787,CCOc1cccc(C(=O)NC(=S)Nc2ccccc2)c1
247788,c1ccc(C(c2ccccc2)N2CCN(Cc3nnnn3C3CCCC3)CC2)cc1
247789,COc1cccc(NC(=S)NNC(=O)Cn2nc([N+](=O)[O-])cc2C)c1
247790,CN1CCN(c2oc(COc3ccc(-c4ccccc4)cc3)nc2C#N)CC1
247791,Cc1cccc2cc(CN(CCCO)C(=O)Nc3cccc(Cl)c3)c(=O)[nH]c12
247792,Cc1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)cc1
247793,CN(Cc1cn(C)nc1-c1cccc(Cl)c1)Cc1nccn1C
247794,CCN(CC(=O)NCc1cccs1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
247795,Cc1cc2cc(CN3C(=O)c4ccccc4C3=O)ccc2[nH]1
247796,Cc1ccc(-c2nnn(CC(=O)N3CCCCC3)n2)cc1
247797,Cc1nc2c(C)cccc2c(SC(=N)N)c1CC=C(Cl)Cl
247798,C=CCn1c(=O)c2ccccc2n2c(Sc3nnnn3-c3ccccc3)nnc12
247799,CS(=O)(=O)N(CC(=O)Nc1ccccc1)Cc1ccc(Cl)cc1
247800,Cc1cc(NC(=O)CSc2nc(N)c(NC(=O)c3ccccc3F)c(=O)[nH]2)no1
247801,COc1cc(Cl)cc(C#N)c1OCC(=O)O
247802,COc1cccc(S(=O)(=O)NCc2ccc(C(=O)NCc3ccco3)cc2)c1
247803,O=C(NC(=S)Nc1ccc(N2CCOCC2)cc1)c1cccc([N+](=O)[O-])c1
247804,NS(=O)(=O)c1ccc(NC(=O)COC(=O)CCC2CCCC2)cc1
247805,COc1ccc(NC(=O)CNC(c2ccccc2)c2ccccc2)cc1Cl
247806,CC(C)OC(=O)/C(=C\c1cccc2ccccc12)NC(=O)c1ccccc1
247807,O=C(COc1cccnc1[N+](=O)[O-])NCc1cccs1
247808,O=C(CSc1nnc(-c2ccc(Cl)cc2)n1Cc1ccco1)NCc1ccc2c(c1)OCO2
247809,COc1cc(C(=O)Nc2cccc3cccnc23)cc(OC)c1OC
247810,C/C(=N\NC(=O)COc1ccccc1-c1ccccc1)c1ccccn1
247811,COC(=O)C1=C[C@@H](C(=O)OC)[C@@H]2C3=C(C(=O)[C@@]2(C)NC(=O)c2ccccc2)[C@H](c2ccccc2)n2c(=O)n(-c4ccccc4)c(=O)n2[C@@H]3C1
247812,O=C(c1cccnc1Cl)N(Cc1ccccc1)Cc1ccccc1
247813,CC(C)(C)C(=O)COC(=O)C1=NN(c2ccccc2)C(=O)CC1
247814,Cc1ccc2nc(-c3ccccn3)cc(C(=O)N3CCN(c4ncccn4)CC3)c2c1
247815,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCc4ccccc4C3)o2)cc1
247816,CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc1nnc(SCc2c(Cl)cccc2Cl)s1
247817,CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1
247818,Cc1ccc(N2CC(C(=O)N3CCOCC3)CC2=O)cc1Cl
247819,Cc1ccc(NC(=O)NCc2ccc3c(c2)OCO3)c(C)c1
247820,CCOC(=O)C1CCN(C(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCC4)ccc32)CC1
247821,COc1ccc(-c2noc(-c3ccoc3C)n2)cc1OC
247822,CCOc1cc(NC(=S)NCc2ccco2)c(OCC)cc1NC(C)=O
247823,CC(C)(C)NC(=O)C(=O)NNC(=O)c1cccc([N+](=O)[O-])c1
247824,C=CCc1cc(C(=O)N2CCCCC2)ccc1O
247825,C/C(CCc1oc2c(Br)cc(Br)cc2c1-c1ccc(C)o1)=N\O
247826,CC(=O)N(C)c1cccc([N+](=O)[O-])c1
247827,COc1ccc(/C=C2/SC(=O)N(CCCCCC(=O)Nc3ccccc3C(=O)O)C2=S)cc1
247828,O=C(CCc1ccc(Oc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1)NC1CCCC1
247829,COc1cccc(CNC(=O)CN2C(=O)CC(c3ccccc3)=Nc3ccccc32)c1
247830,CCOC(=O)c1cc(C(=O)c2cc(Br)ccc2O)coc1=N
247831,O=C(NCC1CCN(Cc2ccccc2F)CC1)Nc1cc(F)ccc1F
247832,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)C(C)(C)C)cc2)n1
247833,Cc1ccc(CNC(=O)[C@@H]2CCC(=O)N2Cc2ccco2)cc1
247834,O=C1C=C(c2ccccc2)CC(c2ccc(F)cc2)C1
247835,CC(=O)c1ccc(NC(=O)NC2CCCc3ccccc32)cc1
247836,COCCNC(=O)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1
247837,CCOc1ccccc1OCC(=O)OCC(=O)c1c(C)[nH]c2ccccc12
247838,Cc1cccn2cc(CNc3ccccc3)nc12
247839,COc1ccc(N2CCN(C(C)C(=O)N3CCCC3)CC2)cc1
247840,COCC(=O)N1CCC(n2nnc3cc(C(F)(F)F)ccc32)CC1
247841,CC(=O)c1cc2c(=O)c3cc(C)ccc3oc2nc1C
247842,CCOC(=O)c1cc(-c2ccc(OC)cc2)nc2c1c(C)nn2CCC#N
247843,O=C(Cc1ccc(Cl)cc1)Nc1ccc(SC(F)F)cc1
247844,O=C(CSCc1c(F)cccc1Cl)Nc1cccnc1
247845,Cc1ccc(Cn2c(NS(=O)(=O)c3ccccc3)nc3ccccc32)cc1
247846,O=C(Nc1ccccc1F)NC1CCCc2ccccc21
247847,Cc1cccc(N2C(=O)CC(SC(=Nc3ccccc3)Nc3ccccc3)C2=O)c1
247848,O=C1Nc2c(c(=O)[nH]c(=O)n2-c2ccccc2)C(C(F)(F)F)(C(F)(F)F)N1
247849,CCOc1cc(/C=C2\N=C(SCC)SC2=O)cc([N+](=O)[O-])c1OC(C)=O
247850,O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccc(F)cc2)CC1
247851,Fc1ccc(NC(=S)Nc2nccs2)cc1
247852,COc1cc(CN2CCN(c3cccc(C)c3C)CC2)cc(OC)c1O
247853,CC(C)CCNC1=CC(=O)CC(c2ccccc2)C1
247854,Cc1ccc2nc(SCC(=O)c3ccc4c(c3)OCO4)[nH]c2c1
247855,COC(=O)c1ccc(NC(=O)CSc2nnc(-c3cccnc3)o2)cc1
247856,CCOc1ccc(C(=S)N2CCOCC2)cc1
247857,C/C=C/COc1nc2c(c(=O)n(C)c(=O)n2C)n1C
247858,CC1CCCC(NC(=O)c2cccs2)C1C
247859,O=C(N/N=C/C=C/c1ccccc1)c1ccncc1
247860,Cc1cccc(COCC(Cc2ccccc2)N2CCN(C(=O)c3ccc(Cl)c(Cl)c3)CCC2=O)c1
247861,CCOCCn1c(=O)c2c(nc3n2CC(C)CN3CCc2ccccc2)n(C)c1=O
247862,COc1ccc(-c2nnc(SCC(=O)c3ccc[nH]3)n2-c2ccccc2)cc1
247863,CCOC(=O)C1(CCOc2ccccc2)CCN(Cc2ccc(C)s2)CC1
247864,COC(=O)c1c(C)cc(O)c(C)c1O
247865,Cc1cc(C)n(C(=O)c2ccc([N+](=O)[O-])cc2Cl)n1
247866,COc1cc(NC(=O)C(=O)NCCN2CCNCC2)c(OC)cc1Cl
247867,c1nc(N2CCCC2)c2[nH]cnc2n1
247868,C=CCn1c(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc2sc(C)c(-c3ccccc3)c2c1=O
247869,COCCCNC(=O)CN(c1cccc(Cl)c1C)S(C)(=O)=O
247870,Cc1cc(=O)oc2cc(OCC(=O)N3CCN(C(=O)C4COc5ccccc5O4)CC3)c(Cl)cc12
247871,CN(C)CCN(C(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1)c1nc2cc3c(cc2s1)OCO3
247872,C[C@H](NC(=O)c1nc[nH]c1C(=O)NCc1ccc(CNC(=O)OC(C)(C)C)cc1)C(=O)OC(C)(C)C
247873,CC(C)(C)C(=O)Nc1cccc(OC(F)(F)C(F)Cl)c1
247874,O=C(COC(=O)C1Cc2ccccc2CN1C(=O)c1ccccc1)Nc1ccc(SC(F)F)cc1
247875,C=CCn1cccc(C(=O)Nc2cc(OC)ccc2OC)c1=O
247876,CCc1ccc(NC(=O)COc2ccc(Br)cn2)cc1
247877,COc1ccccc1-c1noc(CCCC(=O)NC2CCCC2)n1
247878,O=C(CNC(=O)c1ccccc1)NCCc1nc2ccccc2[nH]1
247879,CSc1nc(N)nc(N(C)C)n1
247880,O=C(c1ccc(Br)o1)N1CCc2ccccc21
247881,COCCN(CCOC)Cc1nc2ncccn2c1Br
247882,Cc1ccccc1NC(=O)CN1C(=O)NC(C)(c2ccc3c(c2)OCO3)C1=O
247883,Cc1ccc(NC(=O)C(=O)NC(C)C2COc3ccccc3O2)cc1
247884,Cc1ccsc1/C=C(\C#N)C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
247885,CCOC(=O)CCCNC(=O)CN1C(=O)NC2(CCCCCC2)C1=O
247886,CCCc1c(C(=O)N/N=C/c2cccc(OCc3ccc(F)cc3)c2)nnn1-c1nonc1N
247887,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1
247888,O=C(CCN1C(=O)c2ccccc2C1=O)NNC(=O)c1ccc(Cl)cc1Cl
247889,O=C(NCC(c1cccnc1)N1CCN(c2ccccc2)CC1)Oc1ccccc1
247890,Cc1ccc(Sc2ccc(C=C3C(=O)N(C)C(=O)N(C)C3=O)o2)cc1
247891,CCNC(=O)COc1ccc(S(=O)(=O)Nc2ccccc2)cc1
247892,O=C(Nc1cccc2ncccc12)c1ccc(F)cc1
247893,O=[N+]([O-])c1ccc(Nc2nc(N/N=C/c3cccc(F)c3)nc(N3CCCC3)n2)cc1
247894,Cc1ccc(NC(=O)c2c(C)noc2C)cc1
247895,COc1ccc(CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)c(OC)c1OC
247896,COc1ccc(S(=O)(=O)N(C)CC(=O)Nc2cccc(C(C)=O)c2)cc1Cl
247897,CC1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)C1=O
247898,O=C(COC(=O)c1cc(Cl)ccc1O)c1ccc2c(c1)OCO2
247899,O=C(CSc1ncn[nH]1)Nc1c(Br)cc([N+](=O)[O-])cc1Br
247900,COc1ccc(-c2noc(-c3cccnc3)n2)cc1OC
247901,O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCC(c2cc(-c3cccc4ccccc34)n[nH]2)CC1
247902,Cc1ccc(C(=O)N2CCN(C)CC2)cc1S(=O)(=O)N1CCCCCC1
247903,CCOC(=O)c1c(C)oc2cc(Br)c(O)c(Br)c12
247904,O=S(=O)(NCc1ccccn1)c1cccc2nsnc12
247905,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)N(C)CCO3)cc1
247906,CC(C)(Cc1ccccc1)/[N+]([O-])=C\c1ccc(C(F)(F)F)cc1
247907,CC(C)(C)C(=O)Nc1cc(S(=O)(=O)Nc2ccc(Cl)cc2)ccc1Cl
247908,COc1ccc(C(=O)OCCN2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)cc1OC
247909,N#C/C(=C\c1ccc2c(c1)OCO2)C(=O)N1CCOCC1
247910,CC[n+]1c(P(=O)([O-])c2ccccc2)[nH]c2ccccc21
247911,CCOC(=O)c1cnn(-c2nc(-c3ccc(F)cc3)cs2)c1C(F)(F)F
247912,FC(F)(F)c1cnc2c(c1)Nc1ccccc1S2
247913,Cc1ccc(/C=N/n2c(C3CCCCC3)n[nH]c2=S)s1
247914,COc1ccc(Oc2c(Cl)cnn(-c3ccc(C)cc3)c2=O)cc1
247915,CCc1nc(SCC(=O)Nc2ccccc2OC)n[nH]1
247916,O=C(O)/C=C\C(=O)NCc1ccccc1
247917,CCOc1ccccc1N1CCN(c2ncnc3scc(-c4ccc(OC)cc4)c23)CC1
247918,O=C(COc1ccc(S(=O)(=O)N2CCCC2)cc1)Nc1ccc2c(c1)OCCO2
247919,CC(C)(C)C(=O)NC(=S)Nc1cc(C(F)(F)F)ccc1N1CCOCC1
247920,CN(C(=O)c1ccccc1NC(=O)C(F)(F)F)c1ccccc1
247921,CC(C(=O)c1c[nH]c2ccccc12)N1CCN(C(=O)c2ccco2)CC1
247922,COc1cc(C(=O)OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)ccc1OCCC(C)C
247923,Cc1nc(C(=O)NNC(=O)Nc2ccc(Cl)cc2)cs1
